Timestamp,Latitud,Longitud,Altitud,Ax,Ay,Az
1753205834483,41.5359537,2.4487024,55.599998474121094,-0.29843435,5.133258,9.662326
1753205836485,41.5359537,2.4487024,55.599998474121094,1.8054274,4.414953,6.023975
1753205838486,41.5359537,2.4487024,55.599998474121094,0.6892084,1.7506901,9.886449
1753205840488,41.5359537,2.4487024,55.599998474121094,0.2037211,1.1543078,13.400224
1753205842494,41.5359537,2.4487024,55.599998474121094,-1.7194781,2.572948,6.939427
1753205844494,41.5359537,2.4487024,55.599998474121094,1.0671645,1.9667435,11.97473
1753205846496,41.5359537,2.4487024,55.599998474121094,2.67219,5.432947,8.572217
1753205848499,41.5359537,2.4487024,55.599998474121094,-0.9182373,2.8637338,4.444069
1753205850501,41.5359537,2.4487024,55.599998474121094,-0.77693003,4.149163,7.528809
1753205852502,41.5359537,2.4487024,55.599998474121094,2.292646,-0.036355793,12.97699
1753205854509,41.5359537,2.4487024,55.599998474121094,4.9688654,0.09904049,10.347165
1753205856510,41.5359537,2.4487024,55.599998474121094,4.3809414,-0.11478391,7.0688844
1753205858512,41.5359537,2.4487024,55.599998474121094,1.7426074,0.35310936,7.833721
1753205860513,41.5359537,2.4487024,55.599998474121094,2.8973289,0.7772038,12.383184
1753205862515,41.5359537,2.4487024,55.599998474121094,1.1422776,1.2014903,9.981781
1753205864517,41.5359537,2.4487024,55.599998474121094,0.927522,1.8231184,9.650122
1753205866519,41.5359537,2.4487024,55.599998474121094,0.6616709,0.60357594,4.5580225
1753205868519,41.5359537,2.4487024,55.599998474121094,-0.6929071,0.9682113,7.0062623
1753205870527,41.5359537,2.4487024,55.599998474121094,-1.3647113,2.5478601,10.401542
1753205872529,41.5359537,2.4487024,55.599998474121094,0.1710361,3.0244951,13.841418
1753205874546,41.5359537,2.4487024,55.599998474121094,-0.01854682,4.5402026,13.049732
1753205876548,41.5359537,2.4487024,55.599998474121094,-1.9457517,3.0280678,8.19604
1753205878549,41.5359537,2.4487024,55.599998474121094,1.5766661,1.5886738,7.193697
1753205880557,41.5359537,2.4487024,55.599998474121094,0.91718185,2.115036,13.797411
1753205882558,41.5359537,2.4487024,55.599998474121094,0.37341487,3.4581165,7.6707163
1753205884576,41.5359537,2.4487024,55.599998474121094,-1.6439184,2.1183765,7.818499
1753205886579,41.5359537,2.4487024,55.599998474121094,0.07238357,3.1098044,9.660028
1753205888580,41.5359537,2.4487024,55.599998474121094,-0.2959566,2.3425722,10.031249
1753205890581,41.5359537,2.4487024,55.599998474121094,-0.2959566,2.3425722,10.031249
1753205892583,41.5359537,2.4487024,55.599998474121094,-0.7865908,1.8338206,9.467565
1753205894585,41.5359537,2.4487024,55.599998474121094,0.86538166,1.4288396,9.367695
1753205896588,41.5359537,2.4487024,55.599998474121094,0.49286455,0.7613863,9.255389
1753205898589,41.5359537,2.4487024,55.599998474121094,-1.3528665,1.7806249,5.581229
1753205900597,41.5359537,2.4487024,55.599998474121094,-0.42286333,3.631619,8.208437
1753205902598,41.5359537,2.4487024,55.599998474121094,-0.2473995,0.1974647,9.6387615
1753205904614,41.5359537,2.4487024,55.599998474121094,-0.572112,2.3108969,14.480994
1753205906616,41.5359537,2.4487024,55.599998474121094,-0.67220795,1.8936769,10.744229
1753205908618,41.5359537,2.4487024,55.599998474121094,0.59888333,0.29478943,7.823848
1753205910621,41.5359537,2.4487024,55.599998474121094,0.9361782,0.7337452,11.829729
1753205912622,41.5359537,2.4487024,55.599998474121094,1.2865523,1.1149774,6.9816437
1753205914634,41.5359537,2.4487024,55.599998474121094,-0.26334822,0.4587528,5.3519726
1753205916635,41.5359537,2.4487024,55.599998474121094,-1.0446398,-0.89367867,10.660387
1753205918637,41.5359537,2.4487024,55.599998474121094,-2.0961442,1.2479284,13.395705
1753205920642,41.5359537,2.4487024,55.599998474121094,-1.5492291,2.0283718,8.092186
1753205922643,41.5359537,2.4487024,55.599998474121094,0.41160527,0.8489476,11.980843
1753205924644,41.5359537,2.4487024,55.599998474121094,3.1358833,2.0113928,10.976487
1753205926646,41.5359537,2.4487024,55.599998474121094,2.1051798,2.3512645,9.344315
1753205928647,41.5359537,2.4487024,55.599998474121094,-1.9659457,1.8297079,7.182137
1753205930658,41.5359537,2.4487024,55.599998474121094,-2.450295,1.3268666,11.587051
1753205932660,41.5359537,2.4487024,55.599998474121094,-1.9602413,2.5562673,11.487921
1753205934665,41.5359537,2.4487024,55.599998474121094,-1.7784225,2.5461843,11.494666
1753205936665,41.5359537,2.4487024,55.599998474121094,2.5350165,1.5449141,6.9956665
1753205938666,41.5359537,2.4487024,55.599998474121094,2.480728,3.0633337,12.008938
1753205940673,41.5359537,2.4487024,55.599998474121094,3.6407752,2.5225492,8.440965
1753205942674,41.5359537,2.4487024,55.599998474121094,0.9700948,1.1546658,5.079923
1753205944675,41.5359537,2.4487024,55.599998474121094,0.9338199,1.223608,8.273495
1753205946676,41.5359537,2.4487024,55.599998474121094,1.4538741,1.7896738,12.586205
1753205948676,41.5359537,2.4487024,55.599998474121094,0.60972404,4.0397196,11.217506
1753205950677,41.5359537,2.4487024,55.599998474121094,-0.47105688,2.5476499,8.720734
1753205952683,41.5359537,2.4487024,55.599998474121094,2.0459392,2.0183313,6.406066
1753205954684,41.5359537,2.4487024,55.599998474121094,3.2249162,0.91998386,12.182568
1753205956684,41.5359537,2.4487024,55.599998474121094,2.7732034,1.5424744,9.841198
1753205958700,41.5359537,2.4487024,55.599998474121094,2.4195704,1.5364702,5.361638
1753205960702,41.5359537,2.4487024,55.599998474121094,2.0201826,1.730768,11.328313
1753205962716,41.5359537,2.4487024,55.599998474121094,2.2322252,0.6810032,14.478642
1753205964717,41.5359537,2.4487024,55.599998474121094,1.259138,2.5991426,6.662459
1753205966721,41.5359537,2.4487024,55.599998474121094,2.94078,1.5345131,8.511897
1753205968722,41.5359537,2.4487024,55.599998474121094,1.8903835,2.087688,11.183485
1753205970723,41.5359537,2.4487024,55.599998474121094,-0.5879537,1.1254292,4.834842
1753205972724,41.5359537,2.4487024,55.599998474121094,0.1514298,1.3991315,10.216642
1753205974726,41.5359537,2.4487024,55.599998474121094,0.052544963,4.152235,11.46986
1753205976727,41.5359537,2.4487024,55.599998474121094,0.19568372,2.1229103,6.9907293
1753205978735,41.5359537,2.4487024,55.599998474121094,1.2792856,1.5403329,9.440046
1753205980737,41.5359537,2.4487024,55.599998474121094,0.71165633,3.4302158,9.755169
1753205982755,41.5359537,2.4487024,55.599998474121094,0.17828625,1.9452679,6.120911
1753205984757,41.5359537,2.4487024,55.599998474121094,-0.010148443,0.83020306,7.81981
1753205986762,41.5359537,2.4487024,55.599998474121094,-0.54468083,3.6439667,8.286307
